Customer_Acquisition_Costs_CAC,Churn_Rate,Average_Order_Size,Monthly_Recurring_Revenue_MRR,Monthly_Active_Users_MAU,Gross_Sales,Marketing_Spend,Product_Quality_Score,Customer_Support_Score,Discount_Rate,Advertising_Effectiveness_Score,Subscription_Tenure_Avg
455.5669970186032,0.19150849916673263,40.65839693645914,40956.499233797535,1270,40812.00407311953,5925.469280489177,4.831917412995562,1.0338059842498422,0.17511830716353838,2.5712558620872423,13.901722837440104
136.8021909840083,0.26693354698849425,174.8251448028983,74050.61349862601,8781,19415.112975768672,2186.554684356072,3.012290401086436,4.356831812157836,0.4585492525858971,3.5745404649335697,3.304475757802913
334.63591933345117,0.18860032457286832,150.10657457752706,70750.88837471708,9474,7047.301397374845,2443.532710952946,1.3316583255779246,1.1279778405772989,0.0669874333748906,5.651530909610493,22.77584234607627
162.73842728381138,0.07755824767855378,32.180305142000286,42850.135052499296,5408,10236.06576698474,6317.501599238417,3.4800053339096335,4.7607193389169655,0.3357559036405187,3.3702725709827135,21.482711528683435
264.8333303771273,0.017076226651396027,147.41031750135835,35305.8926273191,2562,12255.423605884507,8316.401972803189,2.360891977805028,4.568297404374483,0.002179789978290214,2.8887820955120906,10.830914557365992
277.888036878207,0.26232867343126964,117.83687912167629,40363.62547673419,9922,15344.930853229544,4214.715042088636,4.423700758365191,3.1420876643438542,0.4623255527025904,6.391893925924772,32.85775954936092
100.57868320750825,0.01616812914661227,34.71056223442009,27163.35005270529,387,32318.3559900623,2657.174248363163,2.738712593265881,3.1743822996451683,0.05625206661904575,1.8003657047952148,11.643850256999292
485.0964676046337,0.2636634850784178,102.49411547515817,21327.96093197318,6053,30246.80148461709,8683.414908414945,1.7713584357689824,3.6151116918246253,0.047442115073787317,1.5235098284883226,16.740389370723715
389.8150834469461,0.16339176886789147,107.24533168340845,48820.93005833011,4382,34955.95314756844,6725.756088333265,1.7644224907645798,2.548200047739548,0.16650381652612212,4.350207656674643,20.03168595715295
470.35448136645266,0.2823296325687399,49.83941722938964,27584.841850693123,2007,18443.848234309902,4536.046324102457,4.075056722884641,3.588889133591422,0.1867831430195403,7.485980090570761,4.508115736170013
448.4654017095479,0.24164713837436297,190.22566646005083,29458.70482482776,1261,41287.88376805893,4930.211933265088,2.0623503932294396,1.1790735547539475,0.10715003616143931,5.993260824465532,33.62566017247713
302.9709896174317,0.29940089205466786,172.99556686651914,66018.85028398116,229,10602.339227210134,2122.139032570324,4.068933576636892,1.2161905093989063,0.29256083046356235,4.8058882162010095,14.108765335786439
461.71837516132723,0.11170642648099594,140.42402071923948,96885.19583828932,6437,23717.51700214862,6305.346037641955,1.8235492430663975,2.8289216784781774,0.2214570490209818,6.091764078021241,3.8272724856020264
53.36132600544055,0.2324846037900268,103.21320098010929,60760.08285537813,2463,40146.4667163008,3651.5508543745973,2.2867454748052376,3.1984892044241398,0.01708779452054371,4.289063361879462,14.555191078636549
106.03160258538115,0.12655996494668023,94.11779748521153,8620.967239431662,8251,9417.853062764652,9956.887249076057,2.8619478897587975,4.5512705613432765,0.15982603112765031,9.425317018889016,22.007089148240325
32.16137156616365,0.14916392988813357,137.17522408717176,8482.777771552632,6083,5938.224130168755,4853.816801092689,4.772783398773803,1.418642535631585,0.40521645678658524,1.494144018196969,18.977843513746535
169.41186207399952,0.19197658433332732,118.17773649324299,95190.89886371103,243,44242.356400555494,4910.267501277171,4.726925699015299,4.290591708775557,0.3448507674309343,7.060523311268517,25.30896909130459
200.45187194784617,0.2633663631140382,31.20915905873941,30431.78824042603,8307,17475.018306580198,5701.932695365652,1.8274875016891512,1.8401893491682784,0.36243542678994023,9.021543983449755,2.941937972376872
142.961025569209,0.2953842060677956,112.2504767786597,10114.631622165069,7569,34351.57118299708,9175.884430875592,2.432876164972291,2.5763345940401274,0.3490584620417618,8.234962378617281,10.958921359521964
416.0813794844454,0.23279929002071026,165.15265110191112,60305.41412788777,344,1754.7559110649547,8028.099188611528,1.5975975538150893,2.2664097393096516,0.15548651069151664,2.6563693133930206,29.673070189403578
184.80913007985873,0.1311523668285268,102.66317796745246,62741.22905073634,1026,34657.32097626776,4566.18769099863,3.0399403172539885,2.600621091461596,0.04983196103838794,3.663337140822595,3.79627907269763
147.65790974681659,0.13219353066035033,29.352183959768315,65201.97719175013,3278,16147.01492157504,7215.12273313068,2.8423302027786663,1.6019819922903422,0.136233592016548,7.453431448363943,30.942008414358515
275.92108074754174,0.22389886746077853,161.53007588912595,27472.800757896588,2276,3259.172252578366,5903.73143792954,4.60304064980293,3.01428029761422,0.41589265009257964,1.7584350326268898,4.216363222698719
79.0528702376337,0.07924537227280767,56.24548078447539,2495.9577372330286,5102,30685.731696631792,4974.433782142364,4.7200215111642905,4.206570359325469,0.49023539889153556,8.306755298493258,30.20589752120937
403.07652056947944,0.04203749280810445,66.55175027984697,96536.52157599271,986,12419.788895622076,2003.9261505650702,2.5342695640291684,2.766136041515588,0.24692350737078067,7.470162501443113,13.627594037755433
46.5298154030877,0.11284042571582518,49.647143617813256,25838.411523419145,8632,19646.95848156806,4692.96900820342,2.9669517720759577,2.9624543035927964,0.00485017746152111,7.566459843118083,22.427317214002553
493.57459893425346,0.09329930757968369,79.43871167686956,67926.6025172022,3498,4488.750208182422,2533.604011523489,4.584944996584532,4.3950703411252565,0.07002240606711452,1.9021723324083224,6.351049047679936
388.39993695536214,0.09592935493223712,156.2152710239543,70956.35711799224,8597,7784.580929199794,9156.93728353138,4.226831230980245,3.8242324585521232,0.16104028765813289,7.459844903346077,3.3159052603813297
107.37068395174448,0.07774624780447387,113.48945471070873,61390.734290869084,9199,15249.873157044267,3420.5274536138345,1.014625245378597,2.961817634079139,0.28929267429647487,7.11836312697973,8.557837140704727
12.705837390565176,0.022207024994544945,56.87862934712826,31977.832027151173,2754,4943.095277727778,9527.413743880386,2.28023825673433,2.0307825927567187,0.037546822902656984,8.478302417396655,5.474883626804344
409.5760999428687,0.015183441072690006,178.00941406736735,27838.52912264251,7492,45585.900101972606,5377.247371937641,2.6870969677445036,4.5397069873798666,0.4716786493549408,1.3743636063082256,11.934206418787113
356.3600984853324,0.29643949302344913,178.32473389127526,60169.15998756761,1471,799.3286376069317,6352.289348893987,1.9188651347329269,3.3080816067622334,0.18254183664220036,1.2079960162101298,19.003413627885706
367.21351234008375,0.13405420878340008,176.70411650828123,86743.46772755746,7235,24451.080833783413,5475.110400444345,1.798286463583755,1.8845904404427736,0.4562921089624115,4.357063898907047,21.606581224775333
387.92246987611344,0.12145472767630767,62.98331804867707,94726.63916341616,420,6600.749177561296,1380.8681079703388,1.1511380263827187,2.0764790105520414,0.3902609013785109,2.339094554642376,28.645383758291
46.281879349704276,0.20709771198099025,101.22308195257786,11484.674635972005,4754,15730.114929158452,3820.6300681786156,3.573478900279042,4.212532355744983,0.37771863625779056,6.025460298131997,23.96839626369255
185.64820698669357,0.0732936274808686,197.2981381053575,16328.032647174265,5400,46339.94821100414,1081.546511548477,2.0500411619326626,1.1765822483498218,0.303359789891116,9.25614011356074,22.306541379534355
66.77583916731356,0.28548874334556534,158.96224573579826,94528.88961952488,6861,8503.880387062349,6267.24503741548,1.2093887137252524,4.96836874811528,0.3133919085259223,4.523317573006142,15.412370962002113
432.9206786790408,0.23804005418051008,24.89013582060077,73916.98760514446,6954,48308.69982605746,4524.054532484345,1.9239172421122546,1.5214067188591671,0.31900161760812407,8.604553395453436,17.583295223604853
315.41608214550337,0.03592919067055526,31.73682642688857,88416.38865814754,5605,10686.821660976375,7802.051218552275,4.207655811344506,4.18427410158775,0.31436069351279106,1.0021678706607982,15.508229028656338
172.1400321777981,0.13109842497762922,103.5076478262199,21060.630779398973,9423,37207.52236910806,2282.6577618937613,4.4059567265861865,2.5791012670867315,0.2768641156991806,2.516631791132658,30.47581105214841
41.143591640151584,0.26494430919302775,183.65963705508082,59171.00123983078,6653,27560.52461241693,1729.2039784504157,2.9322649807732106,2.9688647331498674,0.49320700924144445,1.2738118568867707,9.050015839193994
162.38133764067447,0.28397228646450895,116.96632363148856,70412.81984732988,4142,44281.69701603958,4122.689086541301,2.6642826816347447,4.5226023098583115,0.36614528371284805,3.9533246246356177,1.2002326039687619
169.33982779310605,0.14554643826246222,109.60625144617224,68331.07665925029,9109,27922.666147404983,9273.195293861972,4.9114147740071274,2.651644758356853,0.3884731941962606,9.173706361268525,23.796196402918376
367.5070273856514,0.18788930287110522,38.985265992193504,41407.017395803116,7598,26960.681348237278,7133.175968622876,1.8022586383522796,3.149975014692938,0.4362314075418371,1.8725691123908899,8.0861764273591
322.40316096405445,0.05843984436670181,138.22041885037294,2524.094277439539,6736,10175.171018235795,4247.3438854498945,1.861437131418434,1.1971986496366798,0.10781988136292459,6.457687990694203,32.15402977084332
444.7342438624,0.2974389015797232,167.9785689080406,58709.67962362205,7462,8728.353421557107,5220.994480567674,2.167468708145599,1.0093898954698126,0.04190207954753039,5.0634634520749975,31.066621539732964
241.38531332935514,0.07718479340119858,88.47560135136122,26057.052378781267,111,45866.212980217955,933.7088106532735,1.6910292731243493,1.9791994920069036,0.24144721829929933,9.446213911292313,3.685458017487206
68.60118050976783,0.28339221449918645,159.61013316655894,45575.170368146144,294,16727.990843076688,9847.301374123519,2.5174623928167463,3.722332371675069,0.2570403478096366,2.1026722828338444,4.723594189492707
359.48994573926757,0.19839752820778686,193.60579770214608,95800.52049329791,2637,18918.071620663348,6697.432316479698,4.643336907959015,1.4850595734365468,0.41459088997495885,2.9082506545200606,18.331005728633322
382.78467382227973,0.18624367051486915,56.677962642984035,40504.496446601035,2942,38111.27109220523,2925.5002777878826,3.461391362514297,1.4550478352181977,0.22189178964116785,1.2658777175034395,22.322793196927414
285.02582680905317,0.1586796681947875,114.19933361505343,84140.35905977825,2329,17271.762379928965,5899.503102730919,2.6477861944490546,2.643842432143613,0.28542651277215636,4.905417246682363,10.621791811878426
387.77391817773486,0.07689424539815001,71.6848324552236,19665.51996917586,3109,47627.09110863064,1183.8754240830403,4.737643178284859,3.591348154432906,0.26353546925672916,3.5004960960818887,26.08792008447797
251.95984221855147,0.0611931292815974,162.71379542609108,67573.58930447785,8084,37027.42456544062,9661.783021195077,1.1938569299032893,3.848287968991722,0.01910139187869553,8.829153405012889,21.8220607321605
266.1390863971771,0.07394100063035085,123.96680585860835,97723.68848945541,2177,30072.74750738429,1830.371380045323,1.8411047116074455,1.7138026963934991,0.307607448298457,6.444467318779796,12.368843841199414
219.49509899568932,0.0640670960218338,134.2248351590547,11087.416986420743,7945,44104.310446965246,6515.50014874662,3.263554420407036,1.3183525894881698,0.4140216428871261,6.526816641781315,1.8880020814810456
22.455372104606642,0.23607949733435846,163.62454873086094,1823.674280492009,3967,2955.492463299396,2529.9991791354114,3.4622104927727166,4.761588135782176,0.07875027403790191,5.787196271931722,27.25525984544812
62.86679922671918,0.11153632515835171,91.27468507924188,43924.69647062882,4973,13224.603263365832,7203.857688220504,1.1582300262504526,2.042665530248407,0.2971658669632979,1.826653035062809,8.516378303877895
25.400300986499783,0.026774376203384943,184.7162123132678,10169.922822085353,8735,23519.29854393504,7790.531535678782,2.6121550316285287,4.413385990434895,0.2968052722232072,5.0051681535281975,30.206581021191994
321.8411015192524,0.29103976274083526,115.9451961043052,75090.05061794691,397,11735.43770384029,6766.855316223183,3.596615859323491,4.4539658018512736,0.08209248202817937,9.995546707376649,15.710159101898931
164.03443072740006,0.26629790663939346,48.43186811036264,91540.31772100733,5956,37323.30677145652,6183.5446565264065,3.7922821856136064,4.090090367050178,0.06173178686536801,8.517063617614134,21.19771049211179
259.19963867070436,0.27904816212661177,145.26184127038442,43968.07629816712,9136,46000.79753715939,8935.444030124916,3.552559610065077,1.6753344266102803,0.4900259714882424,9.041131487504042,31.553205564315068
454.7075722237856,0.29852326856746625,162.7870430788858,26612.452573388655,1115,21476.620936580708,878.4044387986046,2.282252897443698,4.287205837016801,0.19685958482651877,8.409037233218495,31.226805032198367
132.15319228294874,0.06042962227365131,77.0171018721548,44005.92858165437,1484,17435.5637055388,3376.0561812239325,1.374080494391638,4.077002236966347,0.11371086436176464,1.927375240878844,14.003185133525065
211.08763228745858,0.12491018548177103,174.29226625977554,72621.3339671501,9689,48096.76124080953,2558.046048345375,2.7084497856773364,3.3868919604248684,0.08566227222718747,3.0470342865831967,8.311111245019509
380.22005788609385,0.22988915795418646,183.10578585783796,1896.361996456727,8845,22520.195424963273,9881.338224447674,1.515017749472222,2.348808140675811,0.33380085679161753,1.0280948622076866,28.130112720500815
122.111101090895,0.21184597923559975,69.84280772800561,59355.94495898502,2450,24707.89582223952,3954.9588187020477,4.790494634082668,2.0500344170661764,0.3047226486636394,3.7315911239030033,16.15780712607459
47.720155816108566,0.054629812838557966,197.03386508873996,61715.87680385053,1369,17906.668680924315,7352.865722479947,2.900683464090513,1.4875568483214359,0.32177606149370874,1.9774666211184333,7.7214697745651435
151.97821192774634,0.24659160624727916,45.32807504877651,64131.136442697614,1360,45522.64941410085,6878.779122421945,2.2690366974274703,3.0390282676034857,0.04400301375572613,5.255140107714247,32.65488698110026
88.99843075446216,0.07508776583263159,56.36282031244819,24960.185918106843,7801,28663.29642245161,2199.6042510260395,4.0652162844756,3.341043502039386,0.4467672917492185,7.094147397165117,7.933646798438058
465.5518496478608,0.07490710829856069,53.16047106284471,71691.21961443455,8476,38227.64206549141,2466.077034094358,2.9917943703290555,2.437355962063149,0.19463319840452414,8.870547655342694,1.9032508866930877
405.9789859865643,0.16572258263908993,180.91814780141667,10047.757146845865,4663,40684.43255836888,2884.7171791750375,2.2401360960498002,2.901436270723474,0.15668470321517897,7.742954485818084,1.7097990818596989
320.36784069010747,0.1819525811040939,137.77265941849313,20727.763310213282,6997,17421.52757490428,4170.1600547678545,4.247870969563207,2.4540578294770667,0.2311807236238696,9.447270362006547,22.78103747589925
437.01568919198166,0.17822500027296523,47.37877098000912,87869.53461879371,5772,21967.869400358813,2419.8181499402153,4.468608604004488,3.564024229282805,0.19503303287381413,1.4850846135440992,24.15862712511356
403.7993176805661,0.03653118284534891,99.25821530630282,74133.59192193007,5693,42499.3528331101,294.5496791937933,3.692032665154708,4.605036831186253,0.43178850156957294,1.109618518748873,11.886459676994438
101.41932885415756,0.2644636501628103,130.75364451256436,2360.8098471231797,6255,18481.139907952605,8805.991262391235,1.1878576896306692,1.6556810481877795,0.46463048759894604,6.9520430245259135,12.200384623647219
447.3539092600891,0.08702401235072475,35.023535298088994,25589.24977661022,5643,39799.789105866636,9659.537330670752,3.2652915206661284,2.5256352396124937,0.1517266082248031,3.6041716920002163,12.882287027097997
274.27769853866886,0.04755932717201321,178.83494631332098,22226.24181632329,7340,47079.119967434635,3481.5468316125225,4.053179647989126,1.5634744158034453,0.4319679037299774,3.2815091449519582,24.805549136560753
405.64567603039063,0.26773694316200336,164.64863637947633,27809.826475660284,4783,31348.913466866346,3451.218106312181,1.5460120483343287,3.499775081631328,0.39076156476653356,3.9779837892441483,3.0346826859390004
449.08473696251167,0.28713893448662847,110.93721924379489,25508.417257708756,1981,37210.5507288685,170.20894646627278,1.9146830055384134,3.915482037954383,0.4654038361723809,3.4281645210312774,33.519072344196395
165.8217027362133,0.26001700900698066,194.0827907466507,7190.103278541728,8813,40352.316946036175,6834.481814470703,4.529980420272546,4.7276509303898235,0.12287515609294392,5.602927656714286,8.788236546210626
63.92544301856161,0.24475966167021462,95.19697626951795,46435.11114308521,3909,42329.462620383805,8271.854967911426,1.0804868874122961,2.1154877050438596,0.28847957506048955,4.961336025017193,35.98856218347323
121.68822964555143,0.2000201743853163,197.13985742656962,73540.61400383034,5907,20055.1402239114,1551.4221735640313,4.0109085513039044,4.800844823461721,0.13727229237022232,5.611856962389907,7.003294282551544
219.2828164268656,0.1697486374766504,140.22559978465287,61066.44074702621,4983,3037.5412292119095,1680.6968587347924,2.8950931700576916,1.2530506872826992,0.4120472452421871,7.054422503503925,28.004126005933212
410.8272353020216,0.03522616037430894,134.24082918570946,67614.2951912099,7306,20392.875426218605,7921.824174717233,2.7870886353584274,3.4120554534583527,0.002662095285532129,4.484174580740335,8.819439072536877
431.7579857956083,0.1284514317905026,49.871881153241304,9033.768675087676,4255,33850.933374312444,6201.278408706032,1.0283861299795487,1.22853087737332,0.28240958144319805,3.261769184279411,3.829638057513889
13.406543960283445,0.11807966993357104,178.7469964948359,95197.58030750194,4773,22792.34409614924,544.1195205143983,4.277592923865971,4.575096751047779,0.169601715635959,2.495804831278709,31.62266635227271
260.2661782630072,0.08532859729049459,96.94814382571073,84010.69155045947,1509,37573.67596758973,6263.215205576588,2.439299602546266,3.1192362282802164,0.16134185353891012,4.14526707579363,31.056294071681215
214.5313915429017,0.21979183296968963,49.20201304084628,80703.94153107061,9986,18170.63025869886,3158.285456153284,3.1630625252021716,3.6773934030511843,0.3224531619324585,7.676258277215548,15.124963735736047
118.83282713065782,0.15380396317284353,22.269353595636627,82475.39669913499,5297,31919.834984649464,3750.3790391613747,3.7092027453426377,4.32629570364181,0.42574222465699696,7.810344191003226,25.58386498891494
68.73402999350458,0.0335034026132179,120.75602305490887,93338.34030514337,7552,9727.780340271742,7720.341041139114,3.810518305751663,1.601242489935875,0.3045976956966631,7.002148480157892,20.4973076439371
175.4314339877777,0.07385312856544528,114.93193198208174,54881.14264525607,8818,37593.78711392537,8128.258407458845,4.823920235304289,1.1543662477525354,0.42658648932336124,3.1062535777618714,30.853463978581207
472.0257549171344,0.20814504146128282,149.48365202644854,20827.919768894964,2272,27511.95045624478,4063.5306057143234,3.1253598129464364,4.515524583651409,0.13229855594051498,6.29277621269228,12.026958926152904
168.36943669017006,0.03207794925218705,180.2464495432044,62061.577177401574,379,10601.18723305673,9476.814066462912,2.5988782038977103,2.25973290983573,0.25975092738249056,6.136206954191632,19.32853399996448
264.2074046542494,0.2568500050741429,34.29318523574531,74545.26787312597,4077,14949.603088141459,4123.980907725515,4.814814505966831,1.515915631708661,0.225268269533538,5.35839578298753,17.988032992159265
354.4792898586372,0.15359249283405255,151.66936826126522,74053.82194204851,2769,37556.1310748007,7741.176748778088,3.5684409401020845,2.873844948348346,0.005822449751548109,5.949810877454778,13.386703918990056
188.17850516585406,0.14937010742472792,53.7341499375648,52623.45339252113,7925,24388.761165245272,4890.384919186165,2.1926014251062225,3.393224302784075,0.27840607157037006,5.426115693613013,32.20092725947303
486.17322053327075,0.1817982575512601,174.47186956828952,7777.413214024227,4081,11193.556299457074,8985.570032568632,1.5058569816142846,1.1238824136900405,0.33076216207308745,6.089107294666974,6.805727363188742
481.5991745216345,0.24915748011829325,167.4314324950981,37740.18090458265,4869,48379.923923329734,9086.83631213677,4.370218005860725,2.099582633028351,0.29595720220953503,7.439553591590159,6.2328023832243655
133.37332495442843,0.11086467029163598,117.34287589739799,92155.89423787237,5347,35898.688480935954,965.4263979237302,2.4487264111766063,1.131199497107584,0.36813994939171074,1.9866537496309578,21.191833736296296
253.65176788726887,0.20662468424212843,147.84370375219606,58860.442065985175,4527,47878.17421071991,9371.283979971235,3.6418788854577246,2.681341556781996,0.28566976422653856,7.746631769341214,24.01229804947297
157.43037181021714,0.1740622695587794,76.5830203730747,54294.86238231563,6235,21641.699745336988,8272.794931052114,2.8832656774635925,4.580400116264977,0.03337512742537846,2.2229753511483477,7.811673901359781
149.57184224495913,0.08743819834913218,104.81022180790663,27616.49792383716,5673,24017.466864240163,7933.9760716954015,1.7957191191801534,4.930609645974277,0.058222762042355714,1.5996519856933724,14.675110478911844
